name,date
A/Frederico_Westphalen/LACENRS_2130/2012|2012-07-26,2012.56557
A/Nicaragua/7655_01/2013|2013-07-29,2013.57260
A/Nicaragua/30184_01_TR2/2013|2013-07-10,2013.52055
A/Nicaragua/5026_03/2013|2013-10-10,2013.77260
A/Nicaragua/5349_05/2013|2013-07-27,2013.56712
A/Nicaragua/6104_06/2013|2013-07-20,2013.54795
A/Nicaragua/6496_12/2013|2013-07-10,2013.52055
A/Nicaragua/6898_05/2013|2013-06-30,2013.49315
A/Nicaragua/7482_04/2013|2013-07-01,2013.49589
A/Nicaragua/7541_02/2013|2013-06-25,2013.47945
A/Nicaragua/7628_01/2013|2013-08-12,2013.61096
A/Nicaragua/7637_03/2013|2013-07-28,2013.56986
A/Boston/DOA2_199/2013|2013-01-17,2013.04384
A/Boston/YGA_01156/2013|2013-01-05,2013.01096
A/Houston/JMM_146/2013|2013-01-19,2013.04932
A/Santa_Clara/YGA_03006/2013|2013-01-15,2013.03836
A/Boston/YGA_02003/2012|2012-12-17,2012.95902
A/Boston/YGA_02008/2012|2012-12-21,2012.96995
A/Nicaragua/6162_03/2013|2013-03-08,2013.18082
A/Nicaragua/AGA2_112/2013|2013-02-11,2013.11233
A/Nicaragua/AGA2_113/2013|2013-02-17,2013.12877
A/Texas/JMM_21/2012|2012-11-25,2012.89891
A/Texas/JMM_24/2012|2012-11-26,2012.90164
A/Victoria/918/2012|2012-10-04,2012.75683
A/Boston/YGA_01123/2013|2013-01-02,2013.00274
A/Boston/YGA_00048/2013|2013-01-15,2013.03836
A/Boston/DOA2_235/2013|2013-01-07,2013.01644
A/Boston/DOA2_227/2013|2013-01-11,2013.02740
A/Boston/YGA_01030/2012|2012-12-23,2012.97541
A/Boston/YGA_01149/2013|2013-01-05,2013.01096
A/Boston/YGA_00061/2013|2013-02-06,2013.09863
A/Boston/DOA2_179/2013|2013-01-15,2013.03836
A/Boston/DOA2_189/2013|2013-01-14,2013.03562
A/Boston/DOA2_220/2013|2013-01-07,2013.01644
A/Boston/DOA2_226/2013|2013-01-05,2013.01096
A/Boston/YGA_00007/2012|2012-12-18,2012.96175
A/Boston/YGA_01013/2012|2012-12-21,2012.96995
A/Boston/YGA_01040/2012|2012-12-24,2012.97814
A/Boston/YGA_01043/2012|2012-12-25,2012.98087
A/Boston/YGA_01162/2013|2013-01-07,2013.01644
A/Boston/DOA2_106/2012|2012-11-14,2012.86885
A/Boston/DOA2_176/2013|2013-01-02,2013.00274
A/Boston/YGA_02053/2013|2013-02-12,2013.11507
A/Boston/YGA_01122/2013|2013-01-02,2013.00274
A/Boston/DOA2_201/2013|2013-01-15,2013.03836
A/Boston/YGA_00047/2013|2013-01-15,2013.03836
A/Boston/DOA2_181/2013|2013-01-18,2013.04658
A/Boston/DOA2_157/2013|2013-01-09,2013.02192
A/Boston/DOA2_121/2012|2012-12-24,2012.97814
A/Boston/DOA2_111/2012|2012-12-02,2012.91803
A/Boston/DOA2_131/2012|2012-12-19,2012.96448
A/Boston/DOA2_133/2012|2012-12-20,2012.96721
A/Boston/DOA2_142/2012|2012-12-21,2012.96995
A/Boston/DOA2_171/2012|2012-12-29,2012.99180
A/Boston/YGA_00024/2013|2013-01-03,2013.00548
A/Boston/YGA_01006/2012|2012-12-20,2012.96721
A/Boston/YGA_01025/2012|2012-12-22,2012.97268
A/Boston/YGA_01053/2012|2012-12-26,2012.98361
A/Boston/YGA_01060/2012|2012-12-26,2012.98361
A/Boston/YGA_01062/2012|2012-12-27,2012.98634
A/Boston/YGA_01096/2012|2012-12-30,2012.99454
A/Boston/YGA_01104/2012|2012-12-31,2012.99727
A/Boston/YGA_01110/2012|2012-12-31,2012.99727
A/Boston/YGA_01127/2013|2013-01-02,2013.00274
A/Boston/YGA_01128/2013|2013-01-02,2013.00274
A/Boston/YGA_01132/2013|2013-01-03,2013.00548
A/Boston/YGA_01159/2013|2013-01-06,2013.01370
A/Boston/YGA_01164/2013|2013-01-10,2013.02466
A/Boston/YGA_01171/2013|2013-01-14,2013.03562
A/Boston/YGA_01176/2013|2013-01-18,2013.04658
A/Boston/DOA2_130/2012|2012-12-18,2012.96175
A/Boston/YGA_00035/2013|2013-01-10,2013.02466
A/Boston/YGA_01052/2012|2012-12-26,2012.98361
A/Boston/YGA_01155/2013|2013-01-06,2013.01370
A/Boston/YGA_01163/2013|2013-01-10,2013.02466
A/Iowa/14/2014|2014-10-12,2014.77808
A/Kabul/1514A01305424T/2013|2013-01-16,2013.04110
A/California/42/2014|2014-12-04,2014.92329
A/Boston/YGA_02034/2013|2013-01-16,2013.04110
A/Houston/JMM_90/2012|2012-12-22,2012.97268
A/Victoria/1003/2012|2012-08-13,2012.61475
A/Thailand/KS10525/2012|2012-12-07,2012.93169
A/Viamao/LACENRS_974/2015|2015-05-21,2015.38356
A/Texas/66/2014|2014-10-30,2014.82740
A/South_Australia/91/2014|2014-07-18,2014.54247
A/South_Australia/1002/2014|2014-06-25,2014.47945
A/South_Australia/1007/2014|2014-07-09,2014.51781
A/Boston/YGA_01214/2013|2013-03-07,2013.17808
A/Porto_Alegre/LACENRS_275/2013|2013-03-28,2013.23562
A/Boston/YGA_02026/2013|2013-01-09,2013.02192
A/Boston/YGA_02031/2013|2013-01-14,2013.03562
A/Tel_Aviv/1514A02705506T/2013|2013-01-31,2013.08219
A/Santa_Clara/YGA_03062/2012|2012-12-23,2012.97541
A/Chicago/YGA_04183/2013|2013-01-14,2013.03562
A/Boston/YGA_02010/2012|2012-12-24,2012.97814
A/Boston/YGA_00062/2013|2013-02-11,2013.11233
A/Boston/YGA_01172/2013|2013-01-14,2013.03562
A/Boston/YGA_01136/2013|2013-01-03,2013.00548
A/Boston/YGA_01084/2012|2012-12-28,2012.98907
A/Boston/YGA_00095/2013|2013-02-02,2013.08767
A/Boston/YGA_00055/2013|2013-02-01,2013.08493
A/Boston/DOA2_246/2013|2013-01-26,2013.06849
A/Boston/DOA2_185/2013|2013-01-06,2013.01370
A/Boston/YGA_00070/2013|2013-01-13,2013.03288
A/Boston/YGA_01192/2013|2013-01-23,2013.06027
A/Boston/YGA_01193/2013|2013-01-24,2013.06301
A/Chicago/YGA_04012/2012|2012-12-03,2012.92077
A/Boston/DOA2_218/2013|2013-01-15,2013.03836
A/Boston/YGA_00088/2013|2013-02-04,2013.09315
A/Boston/YGA_01001/2012|2012-12-19,2012.96448
A/Boston/YGA_01201/2013|2013-02-02,2013.08767
A/Boston/YGA_01203/2013|2013-02-05,2013.09589
A/Santa_Clara/YGA_03022/2013|2013-01-29,2013.07671
A/Santiago/p27d3/2013|2013-07-15,2013.53425
A/Santiago/p34d0/2013|2013-08-07,2013.59726
A/Santiago/p34d1/2013|2013-08-08,2013.60000
A/Boston/YGA_00051/2013|2013-01-18,2013.04658
A/Boston/YGA_00042/2013|2013-01-12,2013.03014
A/Boston/YGA_01126/2013|2013-01-02,2013.00274
A/Boston/YGA_01133/2013|2013-01-03,2013.00548
A/Boston/YGA_01204/2013|2013-02-05,2013.09589
A/Boston/YGA_01208/2013|2013-02-10,2013.10959
A/Boston/YGA_02021/2013|2013-01-04,2013.00822
A/Boston/YGA_01174/2013|2013-01-17,2013.04384
A/Boston/YGA_01115/2013|2013-01-01,2013.00000
A/Boston/YGA_00097/2013|2013-03-23,2013.22192
A/Boston/YGA_00077/2013|2013-01-19,2013.04932
A/Boston/YGA_00014/2012|2012-12-28,2012.98907
A/Boston/YGA_00025/2013|2013-01-03,2013.00548
A/Boston/YGA_02037/2013|2013-01-18,2013.04658
A/Boston/YGA_00059/2013|2013-02-05,2013.09589
A/Boston/DOA2_151/2013|2013-01-10,2013.02466
A/Boston/DOA2_159/2013|2013-01-10,2013.02466
A/Boston/YGA_00008/2012|2012-12-19,2012.96448
A/Boston/YGA_00012/2012|2012-12-27,2012.98634
A/Boston/YGA_00022/2013|2013-01-02,2013.00274
A/Boston/YGA_00050/2013|2013-01-18,2013.04658
A/Boston/YGA_00064/2013|2013-02-15,2013.12329
A/Boston/YGA_01031/2012|2012-12-23,2012.97541
A/Boston/YGA_01063/2012|2012-12-27,2012.98634
A/Boston/YGA_01075/2012|2012-12-28,2012.98907
A/Boston/YGA_01105/2012|2012-12-31,2012.99727
A/Boston/YGA_01153/2013|2013-01-05,2013.01096
A/Boston/YGA_01160/2013|2013-01-07,2013.01644
A/Boston/YGA_01205/2013|2013-02-05,2013.09589
A/Boston/YGA_02009/2012|2012-12-21,2012.96995
A/Boston/YGA_02018/2013|2013-01-02,2013.00274
A/Santiago/p36d0/2013|2013-08-29,2013.65753
A/Santiago/p36d1/2013|2013-08-30,2013.66027
A/Santiago/p36d2/2013|2013-08-31,2013.66301
A/Boston/YGA_02023/2013|2013-01-07,2013.01644
A/Boston/YGA_02043/2013|2013-01-24,2013.06301
A/Boston/YGA_01207/2013|2013-02-07,2013.10137
A/Boston/YGA_00083/2013|2013-01-23,2013.06027
A/Boston/DOA2_186/2013|2013-01-11,2013.02740
A/Boston/DOA2_233/2013|2013-01-03,2013.00548
A/Boston/YGA_01120/2013|2013-01-02,2013.00274
A/Connecticut/Flu090/2013|2013-01-01,2013.00000
A/Connecticut/Flu066/2012|2012-12-30,2012.99454
A/Boston/DOA2_209/2012|2012-12-28,2012.98907
A/Connecticut/Flu166/2013|2013-01-26,2013.06849
A/Boston/DOA2_175/2013|2013-01-06,2013.01370
A/Boston/YGA_01161/2013|2013-01-07,2013.01644
A/Boston/YGA_01150/2013|2013-01-05,2013.01096
A/Boston/YGA_00054/2013|2013-01-24,2013.06301
A/Boston/DOA2_225/2013|2013-01-22,2013.05753
A/Boston/YGA_01097/2012|2012-12-30,2012.99454
A/Boston/YGA_01137/2013|2013-01-03,2013.00548
A/Boston/YGA_01152/2013|2013-01-05,2013.01096
A/Boston/YGA_01165/2013|2013-01-10,2013.02466
A/Boston/YGA_00041/2013|2013-01-11,2013.02740
A/Boston/YGA_00071/2013|2013-01-13,2013.03288
A/Boston/YGA_02058/2013|2013-02-20,2013.13699
A/Boston/YGA_01131/2013|2013-01-03,2013.00548
A/Boston/YGA_01100/2012|2012-12-31,2012.99727
A/Boston/YGA_00081/2013|2013-01-23,2013.06027
A/Boston/YGA_00079/2013|2013-01-21,2013.05479
A/Boston/DOA2_123/2012|2012-12-26,2012.98361
A/Boston/DOA2_182/2013|2013-01-08,2013.01918
A/Boston/DOA2_119/2012|2012-12-24,2012.97814
A/Boston/DOA2_122/2012|2012-12-26,2012.98361
A/Boston/DOA2_207/2013|2013-01-03,2013.00548
A/Boston/YGA_01118/2013|2013-01-02,2013.00274
A/Boston/DOA2_170/2013|2013-01-12,2013.03014
A/Boston/DOA2_203/2012|2012-12-29,2012.99180
A/Boston/YGA_01029/2012|2012-12-23,2012.97541
A/Boston/DOA2_161/2013|2013-01-02,2013.00274
A/Boston/YGA_00011/2012|2012-12-27,2012.98634
A/Boston/DOA2_166/2013|2013-01-04,2013.00822
A/Sydney/1014/2013|2013-10-24,2013.81096
A/Singapore/H2013.721c/2013|2013-09-20,2013.71781
A/Singapore/H2013.721d/2013|2013-09-20,2013.71781
A/Singapore/H2013.721e/2013|2013-09-20,2013.71781
A/Nagasaki/13N007/2014|2014-01-13,2014.03288
A/Newcastle/20/2014|2014-02-07,2014.10137
A/Singapore/H2013.403/2013|2013-05-27,2013.40000
A/Kyoto/13K054/2014|2014-02-13,2014.11781
A/Nagasaki/13N049/2014|2014-02-03,2014.09041
A/South_Australia/29/2013|2013-06-30,2013.49315
A/Bom_Retiro_do_Sul/LACENRS_3406/2013|2013-08-22,2013.63836
A/Suzhou/1275/2013|2013-04-04,2013.25479
A/Rio_Grande/LACENRS_3171/2013|2013-08-12,2013.61096
A/Santa_Clara/YGA_03007/2013|2013-01-29,2013.07671
A/Sao_Borja/LACENRS_2679/2013|2013-07-23,2013.55616
A/Washington/07/2013|2013-01-07,2013.01644
A/Boston/YGA_01028/2012|2012-12-23,2012.97541
A/Houston/JMM_62/2012|2012-12-09,2012.93716
A/Santa_Clara/YGA_03024/2013|2013-01-22,2013.05753
A/Santa_Clara/YGA_03041/2013|2013-01-29,2013.07671
A/Singapore/H2012.956/2012|2012-12-15,2012.95355
A/Houston/JMM_176/2013|2013-01-17,2013.04384
A/Boston/YGA_01099/2012|2012-12-31,2012.99727
A/Boston/YGA_00076/2013|2013-01-19,2013.04932
A/Boston/DOA2_158/2013|2013-01-03,2013.00548
A/Boston/YGA_00006/2012|2012-12-14,2012.95082
A/Boston/YGA_00010/2012|2012-12-20,2012.96721
A/Boston/YGA_01101/2012|2012-12-31,2012.99727
A/Houston/JMM_99/2012|2012-12-29,2012.99180
A/Santa_Clara/YGA_03077/2013|2013-01-09,2013.02192
A/Texas/JMM_37/2012|2012-11-30,2012.91257
A/Thailand/VIROAF1CS/2012|2012-10-05,2012.75956
A/Chicago/YGA_04096/2012|2012-12-26,2012.98361
A/Houston/JMM_157/2013|2013-01-30,2013.07945
A/Boston/DOA2_154/2013|2013-01-16,2013.04110
A/Houston/JMM_79/2012|2012-12-17,2012.95902
A/Boston/YGA_01056/2012|2012-12-26,2012.98361
A/Thailand/CU_B6274/2012|2012-06-22,2012.47268
A/Brisbane/1/2013|2013-01-03,2013.00548
A/Boston/YGA_01135/2013|2013-01-03,2013.00548
A/Houston/JMM_120/2013|2013-01-08,2013.01918
A/Singapore/H2012.567/2012|2012-07-25,2012.56284
A/Boston/YGA_02022/2013|2013-01-07,2013.01644
A/Boston/DOA2_143/2012|2012-12-18,2012.96175
A/Boston/YGA_00009/2012|2012-12-20,2012.96721
A/Boston/YGA_01147/2013|2013-01-05,2013.01096
A/Boston/YGA_01209/2013|2013-02-11,2013.11233
A/Boston/YGA_02039/2013|2013-01-19,2013.04932
A/Boston/YGA_02049/2013|2013-01-31,2013.08219
A/Boston/DOA2_213/2013|2013-01-22,2013.05753
A/Kabul/1514A01305436N/2013|2013-01-15,2013.03836
A/Kabul/1514A01305429N/2013|2013-01-10,2013.02466
A/Kabul/1514A01305430N/2013|2013-01-07,2013.01644
A/Santa_Clara/YGA_03072/2013|2013-02-01,2013.08493
A/Boston/YGA_02041/2013|2013-01-21,2013.05479
A/Boston/YGA_01082/2012|2012-12-28,2012.98907
A/Boston/YGA_01017/2012|2012-12-21,2012.96995
A/Boston/YGA_01083/2012|2012-12-28,2012.98907
A/Tasmania/60/2012|2012-08-20,2012.63388
A/Chicago/YGA_04037/2012|2012-12-13,2012.94809
A/Victoria/184/2012|2012-08-14,2012.61749
A/Boston/YGA_02013/2012|2012-12-27,2012.98634
A/Boston/DOA2_132/2012|2012-12-19,2012.96448
A/Boston/DOA2_104/2012|2012-12-22,2012.97268
A/Santa_Clara/YGA_03048/2013|2013-01-18,2013.04658
A/Boston/YGA_01081/2012|2012-12-28,2012.98907
A/Boston/YGA_01054/2012|2012-12-26,2012.98361
A/Boston/YGA_01047/2012|2012-12-25,2012.98087
A/Victoria/700/2013|2013-02-01,2013.08493
A/Victoria/710/2013|2013-02-03,2013.09041
A/Boston/YGA_00017/2012|2012-12-29,2012.99180
A/Boston/DOA2_120/2012|2012-12-24,2012.97814
A/Boston/DOA2_148/2013|2013-01-08,2013.01918
A/Tasmania/7/2012|2012-06-19,2012.46448
A/Santiago/p37d0/2012|2012-10-30,2012.82787
A/Victoria/448/2012|2012-08-06,2012.59563
A/Boston/YGA_01065/2012|2012-12-27,2012.98634
A/Boston/YGA_01077/2012|2012-12-28,2012.98907
A/Houston/JMM_68/2012|2012-12-13,2012.94809
A/Houston/JMM_77/2012|2012-12-16,2012.95628
A/Boston/YGA_01088/2012|2012-12-29,2012.99180
A/Victoria/692/2012|2012-08-01,2012.58197
A/Sydney/205/2012|2012-05-28,2012.40437
A/Santa_Clara/YGA_03025/2013|2013-01-08,2013.01918
A/Boston/YGA_01168/2013|2013-01-11,2013.02740
A/Boston/YGA_01143/2013|2013-01-04,2013.00822
A/Boston/YGA_01024/2012|2012-12-23,2012.97541
A/Boston/DOA2_202/2013|2013-01-11,2013.02740
A/Santa_Clara/YGA_03008/2013|2013-01-23,2013.06027
A/Boston/YGA_01102/2012|2012-12-31,2012.99727
A/Boston/YGA_01012/2012|2012-12-21,2012.96995
A/Boston/DOA2_147/2012|2012-12-30,2012.99454
A/Boston/DOA2_191/2013|2013-01-02,2013.00274
A/Boston/DOA2_206/2013|2013-01-18,2013.04658
A/Boston/DOA2_242/2013|2013-01-04,2013.00822
A/Boston/YGA_00027/2013|2013-01-03,2013.00548
A/Boston/YGA_00039/2013|2013-01-11,2013.02740
A/Boston/YGA_00082/2013|2013-01-23,2013.06027
A/Boston/YGA_01042/2012|2012-12-25,2012.98087
A/Boston/YGA_01072/2012|2012-12-27,2012.98634
A/Boston/YGA_01124/2013|2013-01-02,2013.00274
A/Boston/YGA_01134/2013|2013-01-03,2013.00548
A/Boston/YGA_01170/2013|2013-01-13,2013.03288
A/Boston/YGA_01182/2013|2013-01-21,2013.05479
A/Boston/YGA_01197/2013|2013-01-28,2013.07397
A/Boston/YGA_02036/2013|2013-01-17,2013.04384
A/New_York/213/2003|2003-04-22,2003.30411
A/New_York/215/2003|2003-04-22,2003.30411
A/Hong_Kong/HKU12/2004|2004-03-29,2004.24044
A/Malaysia/29997/2004|2004-10-20,2004.80055
A/Hong_Kong/HKU10/2004|2004-03-22,2004.22131
A/Hong_Kong/HKU5/2004|2004-03-04,2004.17213
A/Hong_Kong/HKU3/2004|2004-02-19,2004.13388
A/Hong_Kong/HKU7/2004|2004-03-10,2004.18852
A/Malaysia/25849/2003|2003-09-22,2003.72329
A/Scotland/71/2003|2003-11-04,2003.84110
A/England/520/2003|2003-11-20,2003.88493
A/England/528/2003|2003-12-04,2003.92329
A/New_York/2/2003|2003-10-27,2003.81918
A/New_York/30/2003|2003-12-02,2003.91781
A/Scotland/72/2003|2003-10-28,2003.82192
A/New_York/69/2004|2004-01-06,2004.01366
A/England/525/2003|2003-11-27,2003.90411
A/England/485/2003|2003-12-05,2003.92603
A/Scotland/61/2003|2003-10-26,2003.81644
A/New_York/4/2003|2003-12-08,2003.93425
A/HaNoi/HN30110/2004|2004-01-30,2004.07923
A/England/917/2003|2003-12-02,2003.91781
A/England/552/2003|2003-12-18,2003.96164
A/England/534/2003|2003-11-26,2003.90137
A/England/518/2003|2003-11-05,2003.84384
A/England/487/2003|2003-11-24,2003.89589
A/England/568/2003|2003-11-26,2003.90137
A/England/479/2003|2003-11-19,2003.88219
A/New_York/7/2003|2003-10-31,2003.83014
A/England/788/2003|2003-11-19,2003.88219
A/England/642/2003|2003-11-17,2003.87671
A/England/592/2003|2003-12-16,2003.95616
A/England/531/2003|2003-11-20,2003.88493
A/England/522/2003|2003-12-12,2003.94521
A/England/475/2003|2003-11-03,2003.83836
A/England/467/2003|2003-11-06,2003.84658
A/Scotland/76/2003|2003-11-03,2003.83836
A/England/430/2003|2003-10-24,2003.81096
A/England/442/2003|2003-11-03,2003.83836
A/England/446/2003|2003-10-27,2003.81918
A/England/587/2003|2003-12-06,2003.92877
A/England/593/2003|2003-12-11,2003.94247
A/England/602/2003|2003-12-14,2003.95068
A/England/944/2003|2003-11-17,2003.87671
A/England/957/2003|2003-11-28,2003.90685
A/New_York/48/2003|2003-12-09,2003.93699
A/Scotland/52/2003|2003-10-23,2003.80822
A/Scotland/81/2003|2003-11-12,2003.86301
A/England/445/2003|2003-11-03,2003.83836
A/Malaysia/25957/2003|2003-10-05,2003.75890
A/Malaysia/26003/2003|2003-10-10,2003.77260
A/England/508/2003|2003-11-27,2003.90411
A/Queensland/40/2003|2003-09-10,2003.69041
A/Queensland/33/2003|2003-08-25,2003.64658
A/Western_Australia/46/2003|2003-09-10,2003.69041
A/Western_Australia/44/2003|2003-10-22,2003.80548
A/Waikato/148/2003|2003-07-25,2003.56164
A/Waikato/115/2003|2003-07-06,2003.50959
A/Queensland/32/2003|2003-08-20,2003.63288
A/Canterbury/444/2003|2003-08-17,2003.62466
A/Canterbury/420/2003|2003-07-16,2003.53699
A/Canterbury/404/2003|2003-07-05,2003.50685
A/Canterbury/398/2003|2003-08-14,2003.61644
A/Canterbury/397/2003|2003-08-18,2003.62740
A/Canterbury/392/2003|2003-08-17,2003.62466
A/Waikato/108/2003|2003-07-07,2003.51233
A/Waikato/139/2003|2003-07-24,2003.55890
A/Waikato/150/2003|2003-08-07,2003.59726
A/Queensland/38/2003|2003-09-03,2003.67123
A/Waikato/15/2003|2003-06-16,2003.45479
A/Waikato/53/2003|2003-07-02,2003.49863
A/Canterbury/418/2003|2003-07-15,2003.53425
A/Canterbury/434/2003|2003-07-14,2003.53151
A/Waikato/133/2003|2003-07-08,2003.51507
A/Waikato/54/2003|2003-07-03,2003.50137
A/Queensland/39/2003|2003-09-11,2003.69315
A/Wellington/53/2003|2003-07-16,2003.53699
A/Wellington/34/2003|2003-06-30,2003.49315
A/Waikato/155/2003|2003-06-22,2003.47123
A/Waikato/21/2003|2003-06-21,2003.46849
A/Waikato/46/2003|2003-06-24,2003.47671
A/Waikato/94/2003|2003-06-27,2003.48493
A/Canterbury/386/2003|2003-07-16,2003.53699
A/Waikato/120/2003|2003-07-08,2003.51507
A/Waikato/147/2003|2003-07-28,2003.56986
A/Western_Australia/40/2003|2003-09-17,2003.70959
A/Waikato/61/2003|2003-06-30,2003.49315
A/Waikato/102/2003|2003-07-08,2003.51507
A/Queensland/35/2003|2003-07-27,2003.56712
A/Australia/NHRC0009/2003|2003-07-09,2003.51781
A/Australia/NHRC0008/2003|2003-07-08,2003.51507
A/Australia/NHRC0006/2003|2003-07-07,2003.51233
A/Australia/NHRC0001/2003|2003-07-01,2003.49589
A/Australia/NHRC0002/2003|2003-07-01,2003.49589
A/Australia/NHRC0003/2003|2003-07-01,2003.49589
A/Australia/NHRC0004/2003|2003-07-02,2003.49863
A/Australia/NHRC0005/2003|2003-07-08,2003.51507
A/Australia/NHRC0007/2003|2003-07-07,2003.51233
A/Australia/NHRC0010/2003|2003-07-10,2003.52055
A/Queensland/31/2003|2003-08-12,2003.61096
A/Waikato/129/2003|2003-07-11,2003.52329
A/Waikato/29/2003|2003-06-23,2003.47397
A/Waikato/75/2003|2003-07-02,2003.49863
A/Wellington/47/2003|2003-07-07,2003.51233
A/Canterbury/412/2003|2003-07-15,2003.53425
A/Canterbury/411/2003|2003-07-15,2003.53425
A/Canterbury/410/2003|2003-07-06,2003.50959
A/Canterbury/409/2003|2003-07-06,2003.50959
A/Canterbury/406/2003|2003-07-05,2003.50685
A/Canterbury/384/2003|2003-07-15,2003.53425
A/Canterbury/382/2003|2003-07-14,2003.53151
A/Canterbury/390/2003|2003-07-08,2003.51507
A/Canterbury/391/2003|2003-08-19,2003.63014
A/Canterbury/393/2003|2003-06-16,2003.45479
A/Canterbury/394/2003|2003-06-30,2003.49315
A/Canterbury/395/2003|2003-07-26,2003.56438
A/Canterbury/403/2003|2003-07-05,2003.50685
A/Canterbury/405/2003|2003-07-05,2003.50685
A/Canterbury/416/2003|2003-07-15,2003.53425
A/Canterbury/423/2003|2003-07-14,2003.53151
A/Canterbury/424/2003|2003-07-15,2003.53425
A/Dunedin/38/2003|2003-08-02,2003.58356
A/Queensland/34/2003|2003-08-25,2003.64658
A/Queensland/36/2003|2003-08-10,2003.60548
A/Queensland/37/2003|2003-08-19,2003.63014
A/Waikato/122/2003|2003-06-25,2003.47945
A/Waikato/91/2003|2003-06-28,2003.48767
A/Wellington/49/2003|2003-07-08,2003.51507
A/Western_Australia/43/2003|2003-09-12,2003.69589
A/Western_Australia/49/2003|2003-09-15,2003.70411
A/Hong_Kong/HKU2/2004|2004-02-13,2004.11749
A/New_York/13/2003|2003-11-12,2003.86301
A/New_York/42/2003|2003-12-08,2003.93425
A/New_Jersey/NHRC0001/2003|2003-11-26,2003.90137
A/Texas/NHRC0001/2003|2003-11-20,2003.88493
A/Georgia/NHRC0001/2004|2004-01-20,2004.05191
A/California/NHRC0001/2003|2003-11-13,2003.86575
A/New_York/1/2003|2003-10-28,2003.82192
A/New_York/28/2003|2003-11-19,2003.88219
A/New_York/67/2003|2003-12-29,2003.99178
A/New_York/18/2003|2003-12-01,2003.91507
A/New_York/9/2003|2003-10-31,2003.83014
A/New_York/19/2003|2003-12-18,2003.96164
A/New_York/270/2003|2003-11-18,2003.87945
A/New_York/64/2003|2003-12-26,2003.98356
A/Georgia/NHRC0001/2003|2003-12-05,2003.92603
A/South_Carolina/NHRC0002/2003|2003-11-13,2003.86575
A/New_York/35/2003|2003-12-04,2003.92329
A/New_York/36/2003|2003-12-10,2003.93973
A/New_York/8/2003|2003-12-29,2003.99178
A/New_York/56/2003|2003-12-16,2003.95616
A/South_Carolina/NHRC0001/2003|2003-10-21,2003.80274
A/New_York/41/2003|2003-12-08,2003.93425
A/New_York/50/2003|2003-12-08,2003.93425
A/Missouri/NHRC0001/2003|2003-11-06,2003.84658
A/New_York/54/2003|2003-12-10,2003.93973
A/New_York/51/2003|2003-12-10,2003.93973
A/New_York/60A/2003|2003-12-15,2003.95342
A/New_York/33/2004|2004-01-09,2004.02186
A/Illinois/NHRC0001/2003|2003-10-28,2003.82192
A/New_York/272/2003|2003-11-28,2003.90685
A/New_York/37/2003|2003-12-04,2003.92329
A/New_York/43/2003|2003-12-10,2003.93973
A/New_York/63/2003|2003-12-29,2003.99178
A/Missouri/NHRC0002/2004|2004-01-09,2004.02186
A/New_York/58/2003|2003-12-16,2003.95616
A/Malaysia/25920/2003|2003-09-30,2003.74521
A/New_York/70/2004|2004-01-06,2004.01366
A/New_York/499/2004|2004-01-15,2004.03825
A/New_York/6/2004|2004-01-06,2004.01366
A/New_York/61A/2003|2003-12-20,2003.96712
A/New_York/10/2004|2004-01-30,2004.07923
A/New_York/20/2003|2003-12-01,2003.91507
A/New_York/23/2003|2003-12-16,2003.95616
A/New_York/45/2003|2003-12-09,2003.93699
A/New_York/475/2003|2003-12-08,2003.93425
A/Western_Australia/47/2003|2003-10-03,2003.75342
A/Western_Australia/37/2003|2003-09-09,2003.68767
A/Western_Australia/45/2003|2003-09-09,2003.68767
A/Western_Australia/39/2003|2003-09-24,2003.72877
A/Western_Australia/48/2003|2003-10-06,2003.76164
A/Western_Australia/38/2003|2003-09-08,2003.68493
A/Western_Australia/42/2003|2003-09-17,2003.70959
A/Western_Australia/50/2003|2003-09-17,2003.70959
A/Western_Australia/41/2003|2003-09-23,2003.72603
A/New_York/65/2003|2003-12-29,2003.99178
A/New_York/268/2003|2003-11-27,2003.90411
A/New_York/26/2003|2003-12-02,2003.91781
A/New_York/15/2003|2003-11-12,2003.86301
A/New_York/38/2003|2003-12-21,2003.96986
A/New_York/46/2003|2003-12-09,2003.93699
A/New_York/31/2004|2004-01-05,2004.01093
A/New_York/39/2003|2003-12-04,2003.92329
A/Mexico/InDRE2662/2003|2003-12-15,2003.95342
A/New_York/22/2003|2003-12-02,2003.91781
A/New_York/24/2003|2003-12-01,2003.91507
A/Mexico/DIF2662/2003|2003-12-15,2003.95342
A/New_York/16/2003|2003-11-11,2003.86027
A/New_York/47/2003|2003-12-12,2003.94521
A/New_York/29/2003|2003-12-12,2003.94521
A/New_York/49/2003|2003-12-18,2003.96164
A/New_York/21/2003|2003-11-26,2003.90137
A/New_York/53/2003|2003-12-11,2003.94247
A/New_York/34/2003|2003-12-03,2003.92055
A/New_York/14/2003|2003-12-03,2003.92055
A/California/NHRC0006/2003|2003-12-10,2003.93973
A/New_York/27/2003|2003-10-28,2003.82192
A/New_York/44/2003|2003-12-08,2003.93425
A/New_York/193/2003|2003-02-19,2003.13425
A/England/567/2003|2003-12-04,2003.92329
A/Scotland/78/2003|2003-11-07,2003.84932
A/Netherlands/88/2003|2003-03-05,2003.17260
A/NETHERLANDS/20/2003|2003-02-18,2003.13151
